DistributionTypeID,ExternalVariableTypeID,ExternalVariableMin,ExternalVariableMax,Value,ValueDistributionRelativeFrequency
Wetland: Estuarine Emergent Lateral Transport: BG Slow -> Aquatic,Site ID Wetland: Estuarine Emergent,162,162,0.0035397873533025066,1
Wetland: Estuarine Emergent Decay: BG Very Fast -> BG Slow,Site ID Wetland: Estuarine Emergent,1,1,0.1905363191140222,1
Wetland: Estuarine Emergent Decay: BG Very Fast -> BG Slow,Site ID Wetland: Estuarine Emergent,19,19,0.1905363191140222,1
Wetland: Estuarine Emergent Decay: BG Very Fast -> BG Slow,Site ID Wetland: Estuarine Emergent,37,37,0.1905363191140222,1
Wetland: Estuarine Emergent Decay: BG Very Fast -> BG Slow,Site ID Wetland: Estuarine Emergent,55,55,0.1905363191140222,1
Wetland: Estuarine Emergent Decay: BG Very Fast -> BG Slow,Site ID Wetland: Estuarine Emergent,73,73,0.1905363191140222,1
Wetland: Estuarine Emergent Decay: BG Very Fast -> BG Slow,Site ID Wetland: Estuarine Emergent,91,91,0.1905363191140222,1
Wetland: Estuarine Emergent Decay: BG Very Fast -> BG Slow,Site ID Wetland: Estuarine Emergent,109,109,0.1905363191140222,1
Wetland: Estuarine Emergent Decay: BG Very Fast -> BG Slow,Site ID Wetland: Estuarine Emergent,127,127,0.1905363191140222,1
Wetland: Estuarine Emergent Decay: BG Very Fast -> BG Slow,Site ID Wetland: Estuarine Emergent,145,145,0.1905363191140222,1
Wetland: Estuarine Emergent Decay: BG Very Fast -> BG Slow,Site ID Wetland: Estuarine Emergent,2,2,0.33184489497568687,1
Wetland: Estuarine Emergent Decay: BG Very Fast -> BG Slow,Site ID Wetland: Estuarine Emergent,20,20,0.33184489497568687,1
Wetland: Estuarine Emergent Decay: BG Very Fast -> BG Slow,Site ID Wetland: Estuarine Emergent,38,38,0.33184489497568687,1
Wetland: Estuarine Emergent Decay: BG Very Fast -> BG Slow,Site ID Wetland: Estuarine Emergent,56,56,0.33184489497568687,1
Wetland: Estuarine Emergent Decay: BG Very Fast -> BG Slow,Site ID Wetland: Estuarine Emergent,74,74,0.33184489497568687,1
Wetland: Estuarine Emergent Decay: BG Very Fast -> BG Slow,Site ID Wetland: Estuarine Emergent,92,92,0.33184489497568687,1
Wetland: Estuarine Emergent Decay: BG Very Fast -> BG Slow,Site ID Wetland: Estuarine Emergent,110,110,0.33184489497568687,1
Wetland: Estuarine Emergent Decay: BG Very Fast -> BG Slow,Site ID Wetland: Estuarine Emergent,128,128,0.33184489497568687,1
Wetland: Estuarine Emergent Decay: BG Very Fast -> BG Slow,Site ID Wetland: Estuarine Emergent,146,146,0.33184489497568687,1
Wetland: Palustrine Emergent Decay: BG Very Fast -> BG Slow,Site ID Wetland: Palustrine Emergent,1,1,0.36386667962376223,1
Wetland: Palustrine Emergent Decay: BG Very Fast -> BG Slow,Site ID Wetland: Palustrine Emergent,7,7,0.36386667962376223,1
Wetland: Palustrine Emergent Decay: BG Very Fast -> BG Slow,Site ID Wetland: Palustrine Emergent,13,13,0.36386667962376223,1
Wetland: Estuarine Emergent Decay: BG Very Fast -> BG Slow,Site ID Wetland: Estuarine Emergent,3,3,0.354495583956392,1
Wetland: Estuarine Emergent Decay: BG Very Fast -> BG Slow,Site ID Wetland: Estuarine Emergent,21,21,0.354495583956392,1
Wetland: Estuarine Emergent Decay: BG Very Fast -> BG Slow,Site ID Wetland: Estuarine Emergent,39,39,0.354495583956392,1
Wetland: Estuarine Emergent Decay: BG Very Fast -> BG Slow,Site ID Wetland: Estuarine Emergent,57,57,0.354495583956392,1
Wetland: Estuarine Emergent Decay: BG Very Fast -> BG Slow,Site ID Wetland: Estuarine Emergent,75,75,0.354495583956392,1
Wetland: Estuarine Emergent Decay: BG Very Fast -> BG Slow,Site ID Wetland: Estuarine Emergent,93,93,0.354495583956392,1
Wetland: Estuarine Emergent Decay: BG Very Fast -> BG Slow,Site ID Wetland: Estuarine Emergent,111,111,0.354495583956392,1
Wetland: Estuarine Emergent Decay: BG Very Fast -> BG Slow,Site ID Wetland: Estuarine Emergent,129,129,0.354495583956392,1
Wetland: Estuarine Emergent Decay: BG Very Fast -> BG Slow,Site ID Wetland: Estuarine Emergent,147,147,0.354495583956392,1
Wetland: Estuarine Emergent Decay: BG Very Fast -> BG Slow,Site ID Wetland: Estuarine Emergent,4,4,0.29271799916513686,1
Wetland: Estuarine Emergent Decay: BG Very Fast -> BG Slow,Site ID Wetland: Estuarine Emergent,22,22,0.29271799916513686,1
Wetland: Estuarine Emergent Decay: BG Very Fast -> BG Slow,Site ID Wetland: Estuarine Emergent,40,40,0.29271799916513686,1
Wetland: Estuarine Emergent Decay: BG Very Fast -> BG Slow,Site ID Wetland: Estuarine Emergent,58,58,0.29271799916513686,1
Wetland: Estuarine Emergent Decay: BG Very Fast -> BG Slow,Site ID Wetland: Estuarine Emergent,76,76,0.29271799916513686,1
Wetland: Estuarine Emergent Decay: BG Very Fast -> BG Slow,Site ID Wetland: Estuarine Emergent,94,94,0.29271799916513686,1
Wetland: Estuarine Emergent Decay: BG Very Fast -> BG Slow,Site ID Wetland: Estuarine Emergent,112,112,0.29271799916513686,1
Wetland: Estuarine Emergent Decay: BG Very Fast -> BG Slow,Site ID Wetland: Estuarine Emergent,130,130,0.29271799916513686,1
Wetland: Estuarine Emergent Decay: BG Very Fast -> BG Slow,Site ID Wetland: Estuarine Emergent,148,148,0.29271799916513686,1
Wetland: Estuarine Emergent Decay: BG Very Fast -> BG Slow,Site ID Wetland: Estuarine Emergent,5,5,0.3991217130320507,1
Wetland: Estuarine Emergent Decay: BG Very Fast -> BG Slow,Site ID Wetland: Estuarine Emergent,23,23,0.3991217130320507,1
Wetland: Estuarine Emergent Decay: BG Very Fast -> BG Slow,Site ID Wetland: Estuarine Emergent,41,41,0.3991217130320507,1
Wetland: Estuarine Emergent Decay: BG Very Fast -> BG Slow,Site ID Wetland: Estuarine Emergent,59,59,0.3991217130320507,1
Wetland: Estuarine Emergent Decay: BG Very Fast -> BG Slow,Site ID Wetland: Estuarine Emergent,77,77,0.3991217130320507,1
Wetland: Estuarine Emergent Decay: BG Very Fast -> BG Slow,Site ID Wetland: Estuarine Emergent,95,95,0.3991217130320507,1
Wetland: Estuarine Emergent Decay: BG Very Fast -> BG Slow,Site ID Wetland: Estuarine Emergent,113,113,0.3991217130320507,1
Wetland: Estuarine Emergent Decay: BG Very Fast -> BG Slow,Site ID Wetland: Estuarine Emergent,131,131,0.3991217130320507,1
Wetland: Estuarine Emergent Decay: BG Very Fast -> BG Slow,Site ID Wetland: Estuarine Emergent,149,149,0.3991217130320507,1
Wetland: Estuarine Emergent Decay: BG Very Fast -> BG Slow,Site ID Wetland: Estuarine Emergent,6,6,0.2811049543935005,1
Wetland: Estuarine Emergent Decay: BG Very Fast -> BG Slow,Site ID Wetland: Estuarine Emergent,24,24,0.2811049543935005,1
Wetland: Estuarine Emergent Decay: BG Very Fast -> BG Slow,Site ID Wetland: Estuarine Emergent,42,42,0.2811049543935005,1
Wetland: Estuarine Emergent Decay: BG Very Fast -> BG Slow,Site ID Wetland: Estuarine Emergent,60,60,0.2811049543935005,1
Wetland: Estuarine Emergent Decay: BG Very Fast -> BG Slow,Site ID Wetland: Estuarine Emergent,78,78,0.2811049543935005,1
Wetland: Estuarine Emergent Decay: BG Very Fast -> BG Slow,Site ID Wetland: Estuarine Emergent,96,96,0.2811049543935005,1
Wetland: Estuarine Emergent Decay: BG Very Fast -> BG Slow,Site ID Wetland: Estuarine Emergent,114,114,0.2811049543935005,1
Wetland: Estuarine Emergent Decay: BG Very Fast -> BG Slow,Site ID Wetland: Estuarine Emergent,132,132,0.2811049543935005,1
Wetland: Estuarine Emergent Decay: BG Very Fast -> BG Slow,Site ID Wetland: Estuarine Emergent,150,150,0.2811049543935005,1
Wetland: Palustrine Emergent Decay: BG Very Fast -> BG Slow,Site ID Wetland: Palustrine Emergent,2,2,0.45623922013196416,1
Wetland: Palustrine Emergent Decay: BG Very Fast -> BG Slow,Site ID Wetland: Palustrine Emergent,8,8,0.45623922013196416,1
Wetland: Palustrine Emergent Decay: BG Very Fast -> BG Slow,Site ID Wetland: Palustrine Emergent,14,14,0.45623922013196416,1
Wetland: Estuarine Emergent Decay: BG Very Fast -> BG Slow,Site ID Wetland: Estuarine Emergent,7,7,0.14037252441466852,1
Wetland: Estuarine Emergent Decay: BG Very Fast -> BG Slow,Site ID Wetland: Estuarine Emergent,25,25,0.14037252441466852,1
Wetland: Estuarine Emergent Decay: BG Very Fast -> BG Slow,Site ID Wetland: Estuarine Emergent,43,43,0.14037252441466852,1
Wetland: Estuarine Emergent Decay: BG Very Fast -> BG Slow,Site ID Wetland: Estuarine Emergent,61,61,0.14037252441466852,1
Wetland: Estuarine Emergent Decay: BG Very Fast -> BG Slow,Site ID Wetland: Estuarine Emergent,79,79,0.14037252441466852,1
Wetland: Estuarine Emergent Decay: BG Very Fast -> BG Slow,Site ID Wetland: Estuarine Emergent,97,97,0.14037252441466852,1
Wetland: Estuarine Emergent Decay: BG Very Fast -> BG Slow,Site ID Wetland: Estuarine Emergent,115,115,0.14037252441466852,1
Wetland: Estuarine Emergent Decay: BG Very Fast -> BG Slow,Site ID Wetland: Estuarine Emergent,133,133,0.14037252441466852,1
Wetland: Estuarine Emergent Decay: BG Very Fast -> BG Slow,Site ID Wetland: Estuarine Emergent,151,151,0.14037252441466852,1
Wetland: Estuarine Emergent Decay: BG Very Fast -> BG Slow,Site ID Wetland: Estuarine Emergent,8,8,0.39276635378054187,1
Wetland: Estuarine Emergent Decay: BG Very Fast -> BG Slow,Site ID Wetland: Estuarine Emergent,26,26,0.39276635378054187,1
Wetland: Estuarine Emergent Decay: BG Very Fast -> BG Slow,Site ID Wetland: Estuarine Emergent,44,44,0.39276635378054187,1
Wetland: Estuarine Emergent Decay: BG Very Fast -> BG Slow,Site ID Wetland: Estuarine Emergent,62,62,0.39276635378054187,1
Wetland: Estuarine Emergent Decay: BG Very Fast -> BG Slow,Site ID Wetland: Estuarine Emergent,80,80,0.39276635378054187,1
Wetland: Estuarine Emergent Decay: BG Very Fast -> BG Slow,Site ID Wetland: Estuarine Emergent,98,98,0.39276635378054187,1
Wetland: Estuarine Emergent Decay: BG Very Fast -> BG Slow,Site ID Wetland: Estuarine Emergent,116,116,0.39276635378054187,1
Wetland: Estuarine Emergent Decay: BG Very Fast -> BG Slow,Site ID Wetland: Estuarine Emergent,134,134,0.39276635378054187,1
Wetland: Estuarine Emergent Decay: BG Very Fast -> BG Slow,Site ID Wetland: Estuarine Emergent,152,152,0.39276635378054187,1
Wetland: Palustrine Emergent Decay: BG Very Fast -> BG Slow,Site ID Wetland: Palustrine Emergent,3,3,0.2160008207980476,1
Wetland: Palustrine Emergent Decay: BG Very Fast -> BG Slow,Site ID Wetland: Palustrine Emergent,9,9,0.2160008207980476,1
Wetland: Palustrine Emergent Decay: BG Very Fast -> BG Slow,Site ID Wetland: Palustrine Emergent,15,15,0.2160008207980476,1
Wetland: Palustrine Emergent Decay: BG Very Fast -> BG Slow,Site ID Wetland: Palustrine Emergent,4,4,0.3503499569181037,1
Wetland: Palustrine Emergent Decay: BG Very Fast -> BG Slow,Site ID Wetland: Palustrine Emergent,10,10,0.3503499569181037,1
Wetland: Palustrine Emergent Decay: BG Very Fast -> BG Slow,Site ID Wetland: Palustrine Emergent,16,16,0.3503499569181037,1
Wetland: Estuarine Emergent Decay: BG Very Fast -> BG Slow,Site ID Wetland: Estuarine Emergent,9,9,0.23958889584507695,1
Wetland: Estuarine Emergent Decay: BG Very Fast -> BG Slow,Site ID Wetland: Estuarine Emergent,27,27,0.23958889584507695,1
Wetland: Estuarine Emergent Decay: BG Very Fast -> BG Slow,Site ID Wetland: Estuarine Emergent,45,45,0.23958889584507695,1
Wetland: Estuarine Emergent Decay: BG Very Fast -> BG Slow,Site ID Wetland: Estuarine Emergent,63,63,0.23958889584507695,1
Wetland: Estuarine Emergent Decay: BG Very Fast -> BG Slow,Site ID Wetland: Estuarine Emergent,81,81,0.23958889584507695,1
Wetland: Estuarine Emergent Decay: BG Very Fast -> BG Slow,Site ID Wetland: Estuarine Emergent,99,99,0.23958889584507695,1
Wetland: Estuarine Emergent Decay: BG Very Fast -> BG Slow,Site ID Wetland: Estuarine Emergent,117,117,0.23958889584507695,1
Wetland: Estuarine Emergent Decay: BG Very Fast -> BG Slow,Site ID Wetland: Estuarine Emergent,135,135,0.23958889584507695,1
Wetland: Estuarine Emergent Decay: BG Very Fast -> BG Slow,Site ID Wetland: Estuarine Emergent,153,153,0.23958889584507695,1
Wetland: Palustrine Emergent Decay: BG Very Fast -> BG Slow,Site ID Wetland: Palustrine Emergent,5,5,0.4512618152539974,1
Wetland: Palustrine Emergent Decay: BG Very Fast -> BG Slow,Site ID Wetland: Palustrine Emergent,11,11,0.4512618152539974,1
Wetland: Palustrine Emergent Decay: BG Very Fast -> BG Slow,Site ID Wetland: Palustrine Emergent,17,17,0.4512618152539974,1
Wetland: Estuarine Emergent Decay: BG Very Fast -> BG Slow,Site ID Wetland: Estuarine Emergent,10,10,0.4008160212261857,1
Wetland: Estuarine Emergent Decay: BG Very Fast -> BG Slow,Site ID Wetland: Estuarine Emergent,28,28,0.4008160212261857,1
Wetland: Estuarine Emergent Decay: BG Very Fast -> BG Slow,Site ID Wetland: Estuarine Emergent,46,46,0.4008160212261857,1
Wetland: Estuarine Emergent Decay: BG Very Fast -> BG Slow,Site ID Wetland: Estuarine Emergent,64,64,0.4008160212261857,1
Wetland: Estuarine Emergent Decay: BG Very Fast -> BG Slow,Site ID Wetland: Estuarine Emergent,82,82,0.4008160212261857,1
Wetland: Estuarine Emergent Decay: BG Very Fast -> BG Slow,Site ID Wetland: Estuarine Emergent,100,100,0.4008160212261857,1
Wetland: Estuarine Emergent Decay: BG Very Fast -> BG Slow,Site ID Wetland: Estuarine Emergent,118,118,0.4008160212261857,1
Wetland: Estuarine Emergent Decay: BG Very Fast -> BG Slow,Site ID Wetland: Estuarine Emergent,136,136,0.4008160212261857,1
Wetland: Estuarine Emergent Decay: BG Very Fast -> BG Slow,Site ID Wetland: Estuarine Emergent,154,154,0.4008160212261857,1
Wetland: Estuarine Emergent Decay: BG Very Fast -> BG Slow,Site ID Wetland: Estuarine Emergent,11,11,0.3684969396977546,1
Wetland: Estuarine Emergent Decay: BG Very Fast -> BG Slow,Site ID Wetland: Estuarine Emergent,29,29,0.3684969396977546,1
Wetland: Estuarine Emergent Decay: BG Very Fast -> BG Slow,Site ID Wetland: Estuarine Emergent,47,47,0.3684969396977546,1
Wetland: Estuarine Emergent Decay: BG Very Fast -> BG Slow,Site ID Wetland: Estuarine Emergent,65,65,0.3684969396977546,1
Wetland: Estuarine Emergent Decay: BG Very Fast -> BG Slow,Site ID Wetland: Estuarine Emergent,83,83,0.3684969396977546,1
Wetland: Estuarine Emergent Decay: BG Very Fast -> BG Slow,Site ID Wetland: Estuarine Emergent,101,101,0.3684969396977546,1
Wetland: Estuarine Emergent Decay: BG Very Fast -> BG Slow,Site ID Wetland: Estuarine Emergent,119,119,0.3684969396977546,1
Wetland: Estuarine Emergent Decay: BG Very Fast -> BG Slow,Site ID Wetland: Estuarine Emergent,137,137,0.3684969396977546,1
Wetland: Estuarine Emergent Decay: BG Very Fast -> BG Slow,Site ID Wetland: Estuarine Emergent,155,155,0.3684969396977546,1
Wetland: Estuarine Emergent Decay: BG Very Fast -> BG Slow,Site ID Wetland: Estuarine Emergent,12,12,0.3433401971954576,1
Wetland: Estuarine Emergent Decay: BG Very Fast -> BG Slow,Site ID Wetland: Estuarine Emergent,30,30,0.3433401971954576,1
Wetland: Estuarine Emergent Decay: BG Very Fast -> BG Slow,Site ID Wetland: Estuarine Emergent,48,48,0.3433401971954576,1
Wetland: Estuarine Emergent Decay: BG Very Fast -> BG Slow,Site ID Wetland: Estuarine Emergent,66,66,0.3433401971954576,1
Wetland: Estuarine Emergent Decay: BG Very Fast -> BG Slow,Site ID Wetland: Estuarine Emergent,84,84,0.3433401971954576,1
Wetland: Estuarine Emergent Decay: BG Very Fast -> BG Slow,Site ID Wetland: Estuarine Emergent,102,102,0.3433401971954576,1
Wetland: Estuarine Emergent Decay: BG Very Fast -> BG Slow,Site ID Wetland: Estuarine Emergent,120,120,0.3433401971954576,1
Wetland: Estuarine Emergent Decay: BG Very Fast -> BG Slow,Site ID Wetland: Estuarine Emergent,138,138,0.3433401971954576,1
Wetland: Estuarine Emergent Decay: BG Very Fast -> BG Slow,Site ID Wetland: Estuarine Emergent,156,156,0.3433401971954576,1
Wetland: Estuarine Emergent Decay: BG Very Fast -> BG Slow,Site ID Wetland: Estuarine Emergent,13,13,0.43653942223315156,1
Wetland: Estuarine Emergent Decay: BG Very Fast -> BG Slow,Site ID Wetland: Estuarine Emergent,31,31,0.43653942223315156,1
Wetland: Estuarine Emergent Decay: BG Very Fast -> BG Slow,Site ID Wetland: Estuarine Emergent,49,49,0.43653942223315156,1
Wetland: Estuarine Emergent Decay: BG Very Fast -> BG Slow,Site ID Wetland: Estuarine Emergent,67,67,0.43653942223315156,1
Wetland: Estuarine Emergent Decay: BG Very Fast -> BG Slow,Site ID Wetland: Estuarine Emergent,85,85,0.43653942223315156,1
Wetland: Estuarine Emergent Decay: BG Very Fast -> BG Slow,Site ID Wetland: Estuarine Emergent,103,103,0.43653942223315156,1
Wetland: Estuarine Emergent Decay: BG Very Fast -> BG Slow,Site ID Wetland: Estuarine Emergent,121,121,0.43653942223315156,1
Wetland: Estuarine Emergent Decay: BG Very Fast -> BG Slow,Site ID Wetland: Estuarine Emergent,139,139,0.43653942223315156,1
Wetland: Estuarine Emergent Decay: BG Very Fast -> BG Slow,Site ID Wetland: Estuarine Emergent,157,157,0.43653942223315156,1
Wetland: Palustrine Emergent Decay: BG Very Fast -> BG Slow,Site ID Wetland: Palustrine Emergent,6,6,0.4772923669071387,1
Wetland: Palustrine Emergent Decay: BG Very Fast -> BG Slow,Site ID Wetland: Palustrine Emergent,12,12,0.4772923669071387,1
Wetland: Palustrine Emergent Decay: BG Very Fast -> BG Slow,Site ID Wetland: Palustrine Emergent,18,18,0.4772923669071387,1
Wetland: Estuarine Emergent Decay: BG Very Fast -> BG Slow,Site ID Wetland: Estuarine Emergent,14,14,0.34929233957010325,1
Wetland: Estuarine Emergent Decay: BG Very Fast -> BG Slow,Site ID Wetland: Estuarine Emergent,32,32,0.34929233957010325,1
Wetland: Estuarine Emergent Decay: BG Very Fast -> BG Slow,Site ID Wetland: Estuarine Emergent,50,50,0.34929233957010325,1
Wetland: Estuarine Emergent Decay: BG Very Fast -> BG Slow,Site ID Wetland: Estuarine Emergent,68,68,0.34929233957010325,1
Wetland: Estuarine Emergent Decay: BG Very Fast -> BG Slow,Site ID Wetland: Estuarine Emergent,86,86,0.34929233957010325,1
Wetland: Estuarine Emergent Decay: BG Very Fast -> BG Slow,Site ID Wetland: Estuarine Emergent,104,104,0.34929233957010325,1
Wetland: Estuarine Emergent Decay: BG Very Fast -> BG Slow,Site ID Wetland: Estuarine Emergent,122,122,0.34929233957010325,1
Wetland: Estuarine Emergent Decay: BG Very Fast -> BG Slow,Site ID Wetland: Estuarine Emergent,140,140,0.34929233957010325,1
Wetland: Estuarine Emergent Decay: BG Very Fast -> BG Slow,Site ID Wetland: Estuarine Emergent,158,158,0.34929233957010325,1
Wetland: Estuarine Emergent Decay: BG Very Fast -> BG Slow,Site ID Wetland: Estuarine Emergent,15,15,0.46888442905655914,1
Wetland: Estuarine Emergent Decay: BG Very Fast -> BG Slow,Site ID Wetland: Estuarine Emergent,33,33,0.46888442905655914,1
Wetland: Estuarine Emergent Decay: BG Very Fast -> BG Slow,Site ID Wetland: Estuarine Emergent,51,51,0.46888442905655914,1
Wetland: Estuarine Emergent Decay: BG Very Fast -> BG Slow,Site ID Wetland: Estuarine Emergent,69,69,0.46888442905655914,1
Wetland: Estuarine Emergent Decay: BG Very Fast -> BG Slow,Site ID Wetland: Estuarine Emergent,87,87,0.46888442905655914,1
Wetland: Estuarine Emergent Decay: BG Very Fast -> BG Slow,Site ID Wetland: Estuarine Emergent,105,105,0.46888442905655914,1
Wetland: Estuarine Emergent Decay: BG Very Fast -> BG Slow,Site ID Wetland: Estuarine Emergent,123,123,0.46888442905655914,1
Wetland: Estuarine Emergent Decay: BG Very Fast -> BG Slow,Site ID Wetland: Estuarine Emergent,141,141,0.46888442905655914,1
